position,solo_tackle,assist_tackle,sack,safety,interception,def_touchdown,fumble_forced,games_played_season,mvp,opoy,dpoy,allpro
LB,5,0,0,0,0,0,0,5,0,0,0,0
S,20,13,0,0,0,0,0,5,0,0,0,0
DT,1,1,0,0,0,0,0,14,0,0,0,0
DE,1,3,0,0,0,0,0,1,0,0,0,0
CB,0,1,0,0,0,0,0,4,0,0,0,0
CB,6,3,0,0,2,0,0,1,0,0,0,0
DT,1,2,0,0,0,0,0,2,0,0,0,0
CB,34,5,0,0,0,0,0,16,0,0,0,0
CB,3,2,0,0,0,0,0,6,0,0,0,0
CB,0,1,0,0,0,0,0,0,0,0,0,0
DT,1,1,0,0,0,0,0,2,0,0,0,0
LB,0,2,0,0,0,0,0,8,0,0,0,0
S,15,10,0,0,2,2,0,1,0,0,0,0
FS,1,1,0,0,0,0,0,16,0,0,0,0
DE,4,4,3,0,0,0,0,3,0,0,0,0
DE,1,1,0,0,0,0,0,16,0,0,0,0
LB,3,1,0,0,0,0,0,7,0,0,0,0
LB,1,1,0,0,0,0,0,10,0,0,0,0
DT,0,4,0,0,0,0,0,14,0,0,0,0
OLB,0,2,0,0,0,0,0,1,0,0,0,0
LB,63,49,11,0,2,0,3,4,0,0,0,0
CB,1,0,0,0,0,0,0,1,0,0,0,0
SS,45,26,0,0,4,0,3,0,0,0,0,0
S,7,7,0,0,0,0,0,2,0,0,0,0
CB,1,0,0,0,0,0,0,6,0,0,0,0
S,0,1,0,0,0,0,0,9,0,0,0,0
DE,1,7,0,0,0,0,0,14,0,0,0,0
LB,8,8,0,0,0,0,0,12,0,0,0,0
LB,1,2,0,0,0,0,0,1,0,0,0,0
CB,3,2,0,0,0,0,0,1,0,0,0,0
LB,0,2,0,0,0,0,0,5,0,0,0,0
DT,7,17,3,0,2,0,2,18,0,0,0,0
DT,1,2,0,0,0,0,0,2,0,0,0,0
DE,5,8,0,0,0,0,0,14,0,0,0,0
OLB,6,1,3,0,1,0,0,10,0,0,0,0
CB,15,8,0,0,0,0,0,5,0,0,0,0
DT,4,0,0,0,0,0,0,3,0,0,0,0
DE,23,21,11,0,0,0,0,16,0,0,0,0
S,24,8,0,0,2,0,0,0,0,0,0,0
DE,1,0,0,0,0,0,0,2,0,0,0,0
CB,33,12,0,0,0,0,0,7,0,0,0,0
NT,0,2,0,0,0,0,0,2,0,0,0,0
NT,2,5,0,0,0,0,0,2,0,0,0,0
CB,5,0,0,0,0,0,0,14,0,0,0,0
DT,26,17,19,0,0,0,0,2,0,0,0,0
CB,55,13,0,0,4,0,0,2,0,0,0,0
S,25,14,0,0,2,2,2,15,0,0,0,0
LB,11,12,0,0,0,0,0,5,0,0,0,0
DE,13,9,2,0,0,0,3,0,0,0,0,0
CB,19,7,0,0,2,0,0,6,0,0,0,0
DE,8,8,0,0,0,0,0,6,0,0,0,0
DE,7,9,4,0,0,0,0,0,0,0,0,0
LB,49,50,8,0,0,0,0,0,0,0,0,0
DT,6,3,7,0,0,0,0,1,0,0,0,0
OLB,17,18,0,0,1,0,0,5,0,0,0,0
LB,4,4,0,0,0,0,0,16,0,0,0,0
CB,1,2,0,0,0,0,0,10,0,0,0,0
S,10,6,0,0,2,0,0,13,0,0,0,0
S,3,1,0,0,0,0,0,0,0,0,0,0
DT,7,8,7,0,0,0,4,4,0,0,0,0
DT,36,10,17,0,1,0,1,0,0,0,0,0
DE,46,19,28,0,0,0,3,0,0,0,0,0
DT,18,17,12,0,1,0,0,6,0,0,0,0
CB,59,34,0,0,8,0,2,12,0,0,0,0
CB,23,9,0,0,0,0,0,6,0,0,0,0
LB,2,2,0,0,0,0,0,2,0,0,0,0
DE,51,26,27,0,2,0,1,0,0,0,0,0
DT,18,22,4,0,0,0,5,0,0,0,0,0
DE,46,27,19,0,0,0,4,15,0,0,0,0
DE,40,11,16,0,0,0,0,0,0,0,0,0
CB,1,1,0,0,0,0,0,2,0,0,0,0
CB,4,1,0,0,0,0,0,15,0,0,0,0
OLB,2,1,0,0,0,0,0,13,0,0,0,0
DE,50,37,29,0,0,0,6,0,0,0,0,0
DT,42,48,40,3,1,0,0,0,0,0,0,0
CB,15,3,3,0,2,0,0,0,0,0,0,0
S,55,32,3,0,6,2,4,0,0,0,0,0
DE,16,9,15,0,0,0,3,11,0,0,0,0
DE,5,7,3,0,0,0,0,6,0,0,0,0
CB,19,3,4,0,2,0,0,2,0,0,0,0
DE,16,17,4,0,0,0,0,5,0,0,0,0
CB,32,15,3,0,4,0,1,14,0,0,0,0
CB,33,7,0,0,2,0,0,7,0,0,0,0
DE,32,21,16,0,0,0,0,2,0,0,0,0
CB,30,14,0,0,2,0,2,9,0,0,0,0
CB,31,13,0,0,3,0,1,0,0,0,0,0
CB,62,32,12,0,2,2,2,6,0,0,0,1
DT,53,26,20,0,3,0,2,2,0,0,0,0
DE,24,11,15,0,1,0,2,0,0,0,0,0
S,1,2,0,0,0,0,0,1,0,0,0,0
DE,2,3,0,0,0,0,1,10,0,0,0,0
DT,16,10,8,0,0,0,5,10,0,0,0,0
DE,30,7,24,0,0,0,0,0,0,0,0,0
DT,33,19,16,0,2,0,0,3,0,0,0,0
DT,59,46,34,0,1,0,0,0,0,0,0,1
DT,0,2,0,0,0,0,0,11,0,0,0,0
LB,2,0,0,0,0,0,0,12,0,0,0,0
S,25,12,0,0,0,0,0,14,0,0,0,0
S,5,1,0,0,0,0,0,12,0,0,0,0
LB,78,73,10,0,0,0,6,0,0,0,0,1
CB,42,17,0,0,2,0,1,0,0,0,0,0
LB,87,58,22,0,3,0,8,0,0,0,0,0
S,55,40,4,0,6,0,0,0,0,0,0,0
LB,73,70,4,0,2,0,0,6,0,0,0,0
CB,39,14,0,0,1,0,2,0,0,0,0,0
DT,19,18,4,0,2,0,0,1,0,0,0,0
DT,13,42,6,0,2,0,0,9,0,0,0,0
S,49,49,0,0,0,0,0,5,0,0,0,0
S,18,10,0,0,0,0,0,0,0,0,0,0
DT,11,6,4,0,1,0,0,1,0,0,0,0
S,54,16,0,0,6,0,4,14,0,0,0,0
DT,16,17,10,0,0,0,4,0,0,0,0,0
DE,37,26,26,0,2,0,8,0,0,0,0,0
DT,20,16,11,0,1,0,0,0,0,0,0,0
DE,1,0,0,0,0,0,0,0,0,0,0,0
DT,8,12,0,0,0,0,0,2,0,0,0,0
DT,18,7,12,0,2,0,0,0,0,0,0,0
DT,22,26,7,0,0,0,2,12,0,0,0,0
LB,13,4,0,0,0,0,0,3,0,0,0,0
S,36,19,0,0,4,2,0,1,0,0,0,0
DE,61,21,50,0,0,0,9,0,0,0,0,0
DE,40,30,23,0,2,0,0,8,0,0,0,0
DE,15,9,12,0,0,0,5,1,0,0,0,0
DE,1,3,0,0,0,0,0,7,0,0,0,0
LB,20,17,0,0,0,0,0,6,0,0,0,0
DT,10,10,4,0,0,0,0,6,0,0,0,0
LB,74,77,9,0,4,0,8,6,0,0,0,0
DT,6,2,0,0,2,0,0,0,0,0,0,0
DT,0,1,0,0,0,0,0,0,0,0,0,0
DE,63,26,49,0,1,0,9,0,0,0,0,0
DE,28,11,19,0,0,0,0,0,0,0,0,0
DE,15,11,18,0,0,0,0,0,0,0,0,0
DT,39,33,11,0,0,0,0,4,0,0,0,0
S,2,2,0,0,0,0,0,2,0,0,0,0
S,29,13,0,0,0,0,0,11,0,0,0,0
LB,26,25,0,0,2,0,3,0,0,0,0,0
CB,18,15,0,0,0,0,0,15,0,0,0,0
DT,7,12,3,0,0,0,0,5,0,0,0,0
LB,13,21,0,0,2,0,0,1,0,0,0,0
DT,74,35,45,0,4,2,0,5,0,0,0,1
DE,12,15,11,0,0,0,0,13,0,0,0,0
DE,13,7,8,0,0,0,0,13,0,0,0,0
DT,1,3,0,0,0,0,0,0,0,0,0,0
DT,15,47,10,0,0,0,1,2,0,0,0,0
DE,58,17,41,0,2,2,9,0,0,0,0,0
LB,36,25,4,0,0,0,0,0,0,0,0,0
DT,1,0,0,0,0,0,0,1,0,0,0,0
LB,1,7,0,0,0,0,2,4,0,0,0,0
LB,1,3,0,0,0,0,0,4,0,0,0,0
LB,38,47,7,0,0,0,0,10,0,0,0,0
DE,37,12,22,0,2,0,4,2,0,0,0,0
DT,1,1,0,0,0,0,0,13,0,0,0,0
DT,0,1,0,0,0,0,0,13,0,0,0,0
DT,26,12,8,0,0,0,0,1,0,0,0,0
CB,37,12,0,0,0,0,0,12,0,0,0,0
DT,22,20,12,0,0,0,0,0,0,0,0,0
DT,40,43,29,0,0,0,2,5,0,0,0,0
CB,2,0,0,0,0,0,0,4,0,0,0,0
DT,35,31,19,0,0,0,5,2,0,0,0,0
LB,38,44,0,0,0,0,0,5,0,0,0,0
DT,3,4,3,0,0,0,0,5,0,0,0,0
DE,40,21,23,0,3,3,0,10,0,0,0,0
DT,5,8,4,0,0,0,0,6,0,0,0,0
DT,4,5,4,0,0,0,0,6,0,0,0,0
DT,21,13,12,0,0,0,0,0,0,0,0,0
LB,11,10,0,0,4,0,0,4,0,0,0,0
LB,28,27,4,0,0,0,2,0,0,0,0,0
DT,2,3,0,0,0,0,0,11,0,0,0,0
CB,49,40,0,0,2,0,1,2,0,0,0,0
DT,8,18,10,0,2,0,0,0,0,0,0,0
CB,40,18,0,0,0,0,4,1,0,0,0,0
DT,13,2,8,0,0,0,0,14,0,0,0,0
DT,5,10,0,0,0,0,0,14,0,0,0,0
DT,26,14,15,0,0,0,0,0,0,0,0,0
DT,10,11,4,0,0,0,1,16,0,0,0,0
DT,44,21,19,0,0,0,4,0,0,0,0,0
DT,10,14,2,0,4,0,0,0,0,0,0,0
S,2,1,0,0,0,0,0,3,0,0,0,0
CB,19,28,0,0,2,0,2,5,0,0,0,0
DT,53,47,23,0,0,0,3,1,0,0,0,0
S,27,27,0,0,2,0,2,2,0,0,0,0
LB,6,8,0,0,0,0,1,11,0,0,0,0
CB,2,0,0,0,0,0,0,1,0,0,0,0
S,20,34,0,0,2,0,2,11,0,0,0,0
S,34,32,0,0,4,0,0,10,0,0,0,0
DT,11,15,0,0,0,0,0,0,0,0,0,0
S,51,29,4,0,2,0,0,0,0,0,0,0
DT,11,5,4,0,2,0,0,0,0,0,0,0
DT,35,25,12,0,0,0,0,1,0,0,0,0
CB,47,26,4,0,4,0,0,5,0,0,0,0
DT,3,5,0,0,0,0,0,1,0,0,0,0
DT,11,7,4,0,0,0,2,1,0,0,0,0
DE,47,26,37,0,1,1,1,10,0,0,0,0
DE,43,30,22,0,3,0,5,6,0,0,0,0
CB,36,15,0,0,0,0,0,11,0,0,0,0
DT,21,30,4,0,0,0,0,0,0,0,0,0
CB,3,1,0,0,0,0,0,1,0,0,0,0
DT,7,3,4,0,0,0,0,8,0,0,0,0
DT,18,26,4,0,0,0,0,0,0,0,0,0
DE,5,6,7,0,0,0,0,5,0,0,0,0
DE,2,7,0,0,0,0,1,5,0,0,0,0
DT,34,16,21,0,0,0,2,6,0,0,0,0
S,80,61,8,0,2,0,5,7,0,0,0,0
DE,33,7,19,0,0,0,4,0,0,0,0,0
CB,57,24,3,0,12,2,4,0,0,0,0,1
DE,5,5,0,0,0,0,0,12,0,0,0,0
DE,1,0,0,0,0,0,0,12,0,0,0,0
S,39,33,4,0,0,0,2,4,0,0,0,0
DT,18,30,6,0,1,0,0,0,0,0,0,0
LB,40,37,8,0,3,0,2,7,0,0,0,0
DT,6,0,4,0,0,0,0,10,0,0,0,0
DT,46,42,22,0,1,0,2,1,0,0,0,0
CB,48,40,3,0,6,0,0,4,0,0,0,0
LB,0,2,0,0,0,0,0,0,0,0,0,0
LB,18,27,0,0,0,0,0,11,0,0,0,0
DE,22,15,23,0,0,0,6,3,0,0,0,0
CB,4,1,0,0,0,0,0,1,0,0,0,0
S,24,9,0,0,2,0,0,0,0,0,0,0
DT,24,5,11,0,0,0,0,0,0,0,0,0
CB,5,2,0,0,0,0,0,2,0,0,0,0
DE,2,10,3,0,0,0,0,1,0,0,0,0
DT,20,24,14,0,0,0,0,2,0,0,0,0
LB,1,2,0,0,0,0,0,19,0,0,0,0
CB,16,12,0,0,2,0,2,2,0,0,0,0
LB,2,3,0,0,0,0,0,3,0,0,0,0
CB,44,19,0,0,0,0,3,0,0,0,0,0
LB,9,4,0,0,0,0,2,8,0,0,0,0
DT,4,8,0,0,0,0,0,3,0,0,0,0
CB,1,1,0,0,0,0,0,5,0,0,0,0
LB,32,38,2,0,2,0,1,1,0,0,0,0
LB,8,11,0,0,0,0,1,0,0,0,0,0
S,75,52,0,0,6,0,0,15,0,0,0,0
DT,23,27,8,0,1,0,0,7,0,0,0,0
DT,7,10,4,0,0,0,0,15,0,0,0,0
DT,0,5,0,0,0,0,0,3,0,0,0,0
CB,6,4,0,0,0,0,0,1,0,0,0,0
DE,1,0,0,0,0,0,0,1,0,0,0,0
DE,27,40,14,0,2,1,0,5,0,0,0,0
CB,25,7,0,0,2,0,0,0,0,0,0,0
S,18,13,0,0,0,0,0,0,0,0,0,0
DT,18,51,0,0,0,0,0,5,0,0,0,0
DE,86,18,54,0,1,0,14,12,0,0,0,1
DT,25,15,15,0,0,0,2,13,0,0,0,0
S,1,2,0,0,0,0,0,7,0,0,0,0
S,2,2,0,0,0,0,0,7,0,0,0,0
CB,20,10,0,0,0,0,0,0,0,0,0,0
CB,3,1,0,0,0,0,0,0,0,0,0,0
DE,13,8,5,0,0,0,3,1,0,0,0,0
DE,28,15,16,0,0,2,6,0,0,0,0,0
S,48,41,0,0,4,0,0,13,0,0,0,0
CB,18,12,0,0,0,0,2,1,0,0,0,0
DE,26,7,12,0,1,0,0,1,0,0,0,0
DE,1,2,0,0,0,0,0,1,0,0,0,0
S,15,26,0,0,2,0,3,8,0,0,0,0
CB,7,3,0,0,0,0,0,0,0,0,0,0
CB,9,3,0,0,0,0,0,0,0,0,0,0
DE,79,34,45,0,0,0,19,15,0,0,0,1
S,98,80,8,0,0,0,2,2,0,0,0,1
S,4,6,0,0,2,0,0,12,0,0,0,0
S,11,20,0,0,0,0,0,12,0,0,0,0
S,19,15,0,0,0,0,0,13,0,0,0,0
DE,1,0,0,0,0,0,0,16,0,0,0,0
DT,24,30,7,0,1,0,0,0,0,0,0,0
DE,19,8,7,0,0,0,8,0,0,0,0,0
DT,1,3,0,0,0,0,0,3,0,0,0,0
LB,45,28,4,0,1,1,1,0,0,0,0,0
CB,5,2,0,0,0,0,0,6,0,0,0,0
CB,33,13,0,0,4,0,0,0,0,0,0,0
S,5,5,0,0,2,0,0,0,0,0,0,0
CB,46,32,4,0,3,0,3,10,0,0,0,0
DT,11,7,4,0,0,0,0,0,0,0,0,0
CB,7,8,0,0,0,0,0,0,0,0,0,0
DE,85,26,73,0,2,0,11,17,0,0,0,1
S,37,21,8,0,0,0,0,15,0,0,0,0
DT,32,14,19,0,0,0,0,5,0,0,0,0
DT,35,58,13,0,0,4,5,8,0,0,0,0
DE,18,3,12,0,0,0,0,0,0,0,0,0
S,9,2,0,0,0,0,0,3,0,0,0,0
S,2,1,0,0,0,0,2,7,0,0,0,0
DT,1,1,0,0,0,0,0,12,0,0,0,0
CB,8,4,4,0,0,0,5,3,0,0,0,0
DE,17,6,10,0,0,0,0,8,0,0,0,0
CB,27,19,0,0,2,0,0,0,0,0,0,0
DT,43,16,12,0,2,0,0,0,0,0,0,0
S,4,5,0,0,0,0,0,4,0,0,0,0
DT,21,37,6,0,0,0,0,5,0,0,0,0
DE,2,3,0,0,0,0,0,0,0,0,0,0
DE,16,7,8,0,0,0,0,0,0,0,0,0
DT,20,11,4,0,0,0,0,0,0,0,0,0
S,65,49,0,0,2,0,4,0,0,0,0,0
DT,60,36,42,0,2,0,5,18,0,0,0,0
LB,9,13,0,0,0,0,0,2,0,0,0,0
LB,76,56,34,0,2,0,2,0,0,0,0,1
DT,13,8,4,0,0,0,0,1,0,0,0,0
DT,34,25,18,0,0,0,0,0,0,0,0,0
CB,7,3,0,0,0,0,0,7,0,0,0,0
DE,2,3,3,0,0,0,0,12,0,0,0,0
DE,13,7,4,0,0,0,0,18,0,0,0,0
S,8,1,0,0,0,0,0,9,0,0,0,0
CB,35,13,0,0,10,0,0,0,0,0,0,0
S,43,17,4,0,0,0,0,1,0,0,0,0
DE,16,16,7,0,0,0,2,8,0,0,0,0
DE,22,11,0,0,0,0,2,12,0,0,0,0
S,62,32,0,0,5,0,0,0,0,0,0,0
LB,59,55,15,0,2,0,0,2,0,0,0,0
DT,20,19,4,0,0,0,2,2,0,0,0,0
DE,38,24,22,0,0,0,7,0,0,0,0,0
S,44,37,0,0,0,0,1,9,0,0,0,0
LB,66,91,11,0,2,0,4,12,0,0,0,0
CB,43,27,4,0,4,2,2,0,0,0,0,0
CB,7,12,0,0,0,0,0,0,0,0,0,0
DE,51,18,32,0,1,0,0,0,0,0,0,0
DE,3,2,0,0,0,0,0,9,0,0,0,0
CB,51,19,4,0,0,0,0,1,0,0,0,0
LB,6,8,3,0,0,0,0,2,0,0,0,0
DT,5,7,0,0,0,0,0,2,0,0,0,0
CB,3,1,0,0,0,0,0,14,0,0,0,0
DT,45,8,20,0,0,0,0,0,0,0,0,0
LB,62,56,4,0,2,0,0,1,0,0,0,0
LB,95,100,14,0,5,0,10,14,0,0,0,1
CB,1,2,0,0,0,0,0,7,0,0,0,0
DT,8,7,4,0,0,0,0,2,0,0,0,0
DE,25,10,12,0,2,0,5,6,0,0,0,0
S,25,24,0,0,2,0,3,2,0,0,0,0
CB,4,3,0,0,0,0,0,8,0,0,0,0
LB,6,4,3,0,0,0,0,19,0,0,0,0
CB,17,11,0,0,0,0,0,12,0,0,0,0
S,2,1,0,0,0,0,0,15,0,0,0,0
CB,31,24,0,0,0,0,0,3,0,0,0,0
DE,5,7,0,0,0,0,0,6,0,0,0,0
CB,5,1,0,0,0,0,0,8,0,0,0,0
LB,52,64,4,0,2,0,3,13,0,0,0,0
S,65,44,3,0,8,2,8,2,0,0,0,0
DT,2,3,0,0,0,0,0,11,0,0,0,0
LB,92,85,8,0,5,0,0,13,0,0,0,0
DT,6,14,0,0,0,0,0,14,0,0,0,0
CB,17,1,0,0,4,2,0,1,0,0,0,0
DT,7,15,3,0,0,0,0,12,0,0,0,0
LB,17,16,0,0,0,0,2,0,0,0,0,0
CB,2,1,0,0,0,0,0,7,0,0,0,0
DT,23,25,7,0,2,0,0,14,0,0,0,0
DT,44,24,27,0,0,0,0,0,0,0,0,0
CB,44,16,0,0,4,0,2,3,0,0,0,0
CB,36,10,0,0,2,0,2,8,0,0,0,0
DT,20,44,8,0,1,0,5,0,0,0,0,0
LB,12,12,4,0,0,0,0,0,0,0,0,0
S,57,42,0,0,2,0,2,0,0,0,0,0
S,75,40,22,0,2,0,0,0,0,0,0,1
LB,22,19,3,0,0,1,2,7,0,0,0,0
LB,12,14,3,0,0,0,0,7,0,0,0,0
DT,33,38,12,0,1,0,0,2,0,0,0,0
DT,39,29,31,0,0,0,1,5,0,0,0,0
DE,20,12,11,0,0,0,4,12,0,0,0,0
DT,23,31,11,0,0,0,0,13,0,0,0,0
LB,68,72,3,0,4,2,10,7,0,0,0,0
DT,2,9,0,0,0,0,0,0,0,0,0,0
DE,46,25,27,0,2,0,14,1,0,0,0,0
DE,65,45,36,6,1,0,4,8,0,0,0,0
DE,37,18,8,3,2,0,5,12,0,0,0,0
DT,11,14,4,0,0,0,0,7,0,0,0,0
CB,49,21,0,0,0,0,0,13,0,0,0,0
CB,45,11,0,0,5,0,2,4,0,0,0,0
S,4,1,0,0,0,0,0,9,0,0,0,0
LB,78,86,5,0,2,0,2,0,0,0,0,1
LB,4,5,0,0,0,0,0,1,0,0,0,0
CB,8,2,0,0,0,0,0,4,0,0,0,0
DE,44,29,29,0,0,0,3,0,0,0,0,0
S,41,14,0,0,2,0,0,1,0,0,0,0
DE,60,21,31,0,0,0,0,6,0,0,0,0
S,76,39,0,0,6,1,6,9,0,0,0,0
LB,3,6,0,0,0,0,0,1,0,0,0,0
LB,88,63,0,0,2,0,2,5,0,0,0,0
CB,9,1,0,0,0,0,0,10,0,0,0,0
DT,5,4,0,0,0,0,2,1,0,0,0,0
S,15,6,0,0,0,0,0,13,0,0,0,0
LB,7,16,0,0,0,0,0,1,0,0,0,0
DE,18,9,3,0,0,0,4,14,0,0,0,0
LB,6,6,0,0,2,0,0,1,0,0,0,0
DT,14,8,14,0,0,0,3,3,0,0,0,0
DT,6,6,0,0,0,0,0,6,0,0,0,0
CB,70,35,12,0,2,0,12,0,0,0,0,0
CB,58,16,8,0,0,0,1,14,0,0,0,0
LB,53,34,12,0,2,0,0,10,0,0,0,0
CB,1,0,0,0,0,0,0,5,0,0,0,0
LB,45,37,7,0,1,0,4,0,0,0,0,0
LB,3,4,0,0,0,0,0,0,0,0,0,0
S,47,31,4,0,0,0,2,0,0,0,0,0
DT,25,18,11,0,0,0,9,0,0,0,0,0
DT,13,14,10,0,0,0,0,4,0,0,0,0
CB,63,30,0,0,12,0,2,0,0,0,0,1
CB,33,26,0,0,6,0,4,16,0,0,0,0
LB,57,62,4,0,3,0,1,7,0,0,0,0
S,0,1,0,0,0,0,0,11,0,0,0,0
DT,61,50,38,3,1,1,2,0,0,0,0,1
S,40,29,0,0,12,2,3,0,0,0,0,0
DE,35,16,16,0,0,0,2,0,0,0,0,0
CB,5,3,0,0,0,0,0,7,0,0,0,0
LB,54,53,10,0,0,0,0,0,0,0,0,0
CB,26,6,0,0,2,0,0,1,0,0,0,0
DE,80,43,45,0,5,4,5,0,0,0,0,1
LB,77,56,18,0,3,0,0,0,0,0,0,0
CB,58,25,0,0,4,0,2,13,0,0,0,0
DT,19,19,11,0,0,0,0,1,0,0,0,0
DE,5,2,2,0,0,0,3,0,0,0,0,0
LB,0,6,0,0,0,0,0,4,0,0,0,0
LB,19,21,0,0,0,0,0,4,0,0,0,0
S,54,45,17,0,2,0,5,5,0,0,0,0
LB,92,81,19,0,5,1,5,9,0,0,0,0
LB,17,25,0,0,6,0,0,9,0,0,0,0
LB,40,40,8,0,0,0,2,9,0,0,0,0
S,38,25,0,0,2,0,0,0,0,0,0,0
LB,2,1,0,0,0,0,0,8,0,0,0,0
S,6,8,0,0,0,0,0,1,0,0,0,0
LB,89,62,16,0,2,0,2,15,0,0,0,0
DE,48,38,25,0,1,0,7,2,0,0,0,0
DT,20,27,0,0,0,0,2,14,0,0,0,0
LB,22,16,0,0,2,0,0,8,0,0,0,0
LB,34,49,3,0,0,0,0,4,0,0,0,0
LB,16,32,0,0,0,0,0,16,0,0,0,0
S,30,20,0,0,0,0,0,9,0,0,0,0
S,53,29,0,0,10,0,4,1,0,0,0,0
CB,1,1,0,0,0,0,0,4,0,0,0,0
DT,20,22,14,0,0,0,0,12,0,0,0,0
CB,1,1,0,0,0,0,0,14,0,0,0,0
DE,47,32,34,0,0,0,5,10,0,0,0,0
DT,56,41,20,0,0,0,7,9,0,0,0,0
LB,6,12,0,0,0,0,0,4,0,0,0,0
DE,30,25,23,0,0,0,10,11,0,0,0,0
S,53,25,0,0,2,0,1,8,0,0,0,0
DT,27,26,8,0,2,0,0,8,0,0,0,0
S,47,42,0,0,4,0,2,0,0,0,0,0
DT,9,14,4,0,0,0,0,0,0,0,0,0
S,13,13,0,0,0,0,0,13,0,0,0,0
LB,53,61,6,0,4,0,4,0,0,0,0,0
DT,12,18,0,0,0,0,2,3,0,0,0,0
DE,28,19,16,5,0,0,4,6,0,0,0,0
LB,85,49,8,0,0,0,12,7,0,0,0,0
DT,47,28,37,0,1,0,2,5,0,0,0,1
LB,49,58,9,0,0,0,8,1,0,0,0,0
DE,19,20,15,0,0,0,6,0,0,0,0,0
S,12,6,0,0,2,0,0,9,0,0,0,0
CB,1,0,0,0,0,0,0,5,0,0,0,0
LB,74,78,0,0,4,0,4,7,0,0,0,0
CB,45,16,0,0,2,0,2,0,0,0,0,0
S,55,47,0,0,1,0,1,9,0,0,0,0
LB,14,5,0,0,0,0,0,1,0,0,0,0
DE,0,1,0,0,0,0,0,7,0,0,0,0
DE,67,41,35,0,0,0,10,2,0,0,0,0
DE,61,30,37,0,4,0,4,14,0,0,0,0
DT,42,21,25,0,0,0,0,13,0,0,0,0
DT,21,34,11,0,0,0,2,0,0,0,0,0
CB,7,7,0,0,2,0,0,8,0,0,0,0
DT,13,17,0,0,0,0,0,2,0,0,0,0
DT,25,10,12,0,0,0,0,4,0,0,0,0
DT,37,14,26,0,2,2,3,0,0,0,0,0
LB,2,1,0,0,0,0,0,7,0,0,0,0
DT,1,2,0,0,0,0,0,5,0,0,0,0
DT,0,2,0,0,0,0,0,11,0,0,0,0
DE,25,43,13,0,0,0,0,0,0,0,0,0
LB,67,75,4,0,2,0,0,0,0,0,0,0
DT,0,1,0,0,0,0,1,1,0,0,0,0
DT,2,2,0,0,0,0,0,1,0,0,0,0
DT,0,0,0,0,0,0,0,1,0,0,0,0
DT,6,1,4,0,0,0,0,14,0,0,0,0
DT,1,1,0,0,0,0,0,14,0,0,0,0
LB,21,20,8,0,0,0,0,11,0,0,0,0
LB,2,5,0,0,0,0,0,1,0,0,0,0
DE,6,16,0,0,0,0,0,1,0,0,0,0
DT,13,13,7,0,0,0,2,0,0,0,0,0
CB,5,3,0,0,0,0,0,0,0,0,0,0
CB,6,5,0,0,0,0,0,7,0,0,0,0
DT,38,37,28,0,0,0,5,0,0,0,0,0
DE,11,12,11,0,0,0,5,2,0,0,0,0
LB,2,0,0,0,0,0,0,12,0,0,0,0
LB,1,5,0,0,0,0,0,12,0,0,0,0
DE,7,3,0,0,0,0,0,6,0,0,0,0
DE,15,4,8,0,0,0,0,6,0,0,0,0
CB,15,9,0,0,0,0,0,5,0,0,0,0
DT,26,14,4,0,2,0,7,0,0,0,0,0
DE,42,20,24,5,1,1,10,0,0,0,0,0
DE,47,45,11,0,0,0,2,1,0,0,0,0
S,50,37,0,0,10,2,0,4,0,0,0,0
DT,7,9,0,0,0,0,0,11,0,0,0,0
DT,0,3,0,0,0,0,0,6,0,0,0,0
S,82,42,0,0,6,0,2,0,0,0,0,1
CB,16,8,0,0,1,0,2,0,0,0,0,0
DE,79,22,46,0,0,0,17,0,0,0,0,1
S,59,31,4,0,0,0,2,10,0,0,0,0
DE,13,10,4,0,0,0,0,11,0,0,0,0
S,56,37,3,0,6,0,1,6,0,0,0,0
DT,34,20,16,0,1,0,8,6,0,0,0,0
DT,37,32,0,0,0,0,0,5,0,0,0,0
DT,14,7,0,0,0,0,0,9,0,0,0,0
CB,6,1,0,0,0,0,0,9,0,0,0,0
LB,20,32,7,0,0,0,0,0,0,0,0,0
S,69,50,4,0,0,0,0,3,0,0,0,0
CB,48,20,0,0,4,0,1,1,0,0,0,0
DE,29,24,22,0,2,0,5,4,0,0,0,0
CB,31,25,0,0,0,0,0,0,0,0,0,0
DE,25,8,15,0,0,0,0,17,0,0,0,0
CB,46,18,0,0,4,0,2,6,0,0,0,1
S,71,50,8,0,2,0,4,0,0,0,0,0
LB,53,56,0,0,0,0,4,10,0,0,0,0
LB,41,43,0,0,2,0,2,1,0,0,0,0
CB,2,1,0,0,0,0,0,17,0,0,0,0
LB,3,7,0,0,0,0,0,0,0,0,0,0
S,21,25,0,0,0,0,0,5,0,0,0,0
S,1,2,0,0,0,0,0,5,0,0,0,0
CB,10,4,0,0,0,0,0,0,0,0,0,0
DE,39,21,25,0,1,0,6,2,0,0,0,0
LB,69,71,4,0,1,0,7,0,0,0,0,0
S,28,11,0,0,4,0,0,1,0,0,0,0
DE,41,26,23,0,0,0,4,0,0,0,0,0
DE,30,21,15,0,0,0,5,3,0,0,0,0
DT,8,16,4,0,0,0,0,4,0,0,0,0
LB,34,25,7,0,0,0,0,0,0,0,0,0
DE,2,2,0,0,0,0,0,11,0,0,0,0
LB,1,0,0,0,0,0,0,11,0,0,0,0
S,59,56,0,0,6,1,2,0,0,0,0,0
